,Temp_avg,Dew_avg,Hum_avg,Wind_avg,Pres_avg,Precipitation,Date
7549,68.8,58.7,70.1,6,29.7,0,04-09-2021
7550,71.3,60.9,72.6,10.7,28.8,0,05-09-2021
7551,60,50.2,64.2,12,28.7,0,06-09-2021
7552,66.4,60.4,80.7,8.1,28.5,0,07-09-2021
7553,67.5,61.4,81.8,11.6,29.4,0,08-09-2021
7554,63.2,52.2,65.3,10.1,29.5,0,09-09-2021
7555,64.5,53.3,67.7,7.3,29.7,0,10-09-2021
7556,65.2,57.7,76.9,9.2,29.7,0,11-09-2021
7557,65.7,57.2,77.7,4.6,29.7,0,12-09-2021
7558,63.2,55.7,77.2,6,28.6,0,13-09-2021
7559,64.7,59.8,84.6,8.8,29.6,0,14-09-2021
7560,65.6,61.4,87.4,7.6,29.6,0,15-09-2021
7561,65,58.2,79.1,7.3,29.9,0,16-09-2021
7562,68.5,64.6,87.2,6.1,29.9,0,17-09-2021
7563,68.1,58.7,75,6.2,29.8,0,18-09-2021
7564,63.8,52.1,66.1,9.7,29.9,0,19-09-2021
7565,66.8,60,79.3,9.9,29.9,0,20-09-2021
7566,68.1,63.7,84.8,7.4,28.4,0,21-09-2021
7567,63.1,61.1,93.6,10.8,28.9,0,22-09-2021
7568,57.7,53.5,83.3,11.2,27.4,0,23-09-2021
7569,57.9,51.8,80.6,16.4,28.3,0,24-09-2021
7570,61.5,55.3,80.6,11,28.5,0,25-09-2021
7571,60.2,48.8,66.9,9,28.4,0,26-09-2021
7572,64.3,58,80.9,6.9,29.5,0,27-09-2021
7573,59.6,45.3,60.5,7.5,29.7,0,28-09-2021
7574,60.2,45.2,59.6,8.4,29.8,0,29-09-2021
7575,53.7,42.5,61.3,5.6,28.6,0,30-09-2021
7576,58.4,49.8,73.6,4.8,29.9,0,01-10-2021
7577,62.4,57.1,83.3,7.8,29.8,0,02-10-2021
7578,62.8,61.3,95,8.8,28.8,0,03-10-2021
7579,59.2,57.6,95.1,13.4,29.7,0,04-10-2021
7580,60.7,57.4,90,7,29.9,0,05-10-2021
7581,61.7,58.6,90.7,7.9,30.1,0,06-10-2021
7582,63.6,60.7,89.9,8,30,0,07-10-2021
7583,64.3,60.5,86.2,13.2,29.8,0,08-10-2021
7584,64.2,62.2,91.1,5.4,29.8,0,09-10-2021
7585,64.6,61.8,89.5,7.3,29.8,0,10-10-2021
7586,65.8,62.5,88,7.4,29.7,0,11-10-2021
7587,66.2,62.5,87.5,6.7,29.7,0,12-10-2021
7588,66,62.5,87,7.6,29.7,0,13-10-2021
7589,64.3,61.4,89.8,5.8,29.7,0,14-10-2021
7590,63.2,60.5,91.5,5.7,29.5,0,15-10-2021
7591,57.4,52.1,83.1,12.6,29.4,0,16-10-2021
7592,53.6,42.5,67.2,15,29.6,0,17-10-2021
7593,50.8,40,67.2,9.7,29.7,0,18-10-2021
7594,56,44.8,68.1,9.3,29.7,0,19-10-2021
7595,59.7,53.3,80.1,8.3,29.7,0,20-10-2021
7596,59.2,56.6,91.9,9.5,29.5,0,21-10-2021
7597,46.1,37.1,70.7,10,29.7,0,22-10-2021
7598,45.4,35.4,68.1,5.9,29.7,0,23-10-2021
7599,49.6,41.6,74.2,5,29.8,0,24-10-2021
7600,47.2,44.7,89.9,17.7,29.6,0,25-10-2021
7601,44.8,41.2,86.9,12.1,29.5,0,26-10-2021
7602,52.8,44.7,74.9,7.5,29.7,0,27-10-2021
7603,49.9,42.7,76.3,18.9,29.6,0,28-10-2021
7604,53,47.8,84,22,29.4,0,29-10-2021
7605,48.9,46.8,93,15,29.4,0,30-10-2021
7606,53.3,46.7,79.6,11.9,29.3,0,31-10-2021
7607,47.4,33.8,59.7,18.6,29.8,0,01-11-2021
7608,43.6,31.7,63.7,14.8,29.9,0,02-11-2021
7609,40,29.2,67.1,9.1,30,0,03-11-2021
7610,40.7,30.1,66.7,5.8,30,0,04-11-2021
7611,42.1,29.7,62.8,7.9,30.1,0,05-11-2021
7612,45.7,33.9,64.3,8.6,30,0,06-11-2021
7613,50.4,42.2,74.1,8,29.9,0,07-11-2021
7614,51.3,46.1,83.3,6.5,29.8,0,08-11-2021
7615,52.5,46.3,80.7,6,29.8,0,09-11-2021
7616,48.5,38.9,70.6,6.9,29.9,0,10-11-2021
7617,50.7,41.5,71.6,19.6,29.7,0,11-11-2021
7618,50.9,43.2,75.9,15.1,29.5,0,12-11-2021
7619,43.2,32.4,66.5,16,29.4,0,13-11-2021
7620,38.6,35.1,86.2,12,29.4,0,14-11-2021
7621,37.7,32.6,82.3,13,29.5,0,15-11-2021
7622,39.1,30.7,72.8,11.3,29.8,0,16-11-2021
7623,47.8,43,83.2,11.2,29.6,0,17-11-2021
7624,48.4,41.1,77.2,16.8,29.6,0,18-11-2021
7625,39.7,26.4,61.4,16.3,30,0,19-11-2021
7626,41.6,31.5,67.6,9.4,30,0,20-11-2021
7627,42.9,39.1,87.1,11.9,29.7,0,21-11-2021
7628,36.1,25.4,66.2,20.5,29.6,0,22-11-2021
7629,33.9,22.2,63.5,10,29.9,0,23-11-2021
7630,40.8,32.8,73.8,9.5,29.9,0,24-11-2021
7631,43.3,41.6,94.3,6.6,29.6,0,25-11-2021
7632,33.7,24.4,69,20.5,29.5,0,26-11-2021
7633,31.8,19.7,62,8.6,29.7,0,27-11-2021
7634,31.3,27.9,87.8,12.2,29.5,0,28-11-2021
7635,30.6,24.8,78.7,5.3,29.7,0,29-11-2021
7636,34.4,30.3,85,7.7,29.6,0,30-11-2021
7637,39.4,31.3,72.5,10.8,29.7,0,01-12-2021
7638,43.7,37.6,80.2,17.9,29.3,0,02-12-2021
7639,35,20.5,56.4,14.8,29.8,0,03-12-2021
7640,37.6,26,63.5,15.6,29.8,0,04-12-2021
7641,36.3,30.6,81.2,19.4,29.8,0,05-12-2021
7642,40.6,35.8,83.5,20.7,29.3,0,06-12-2021
7643,28.2,17.8,64.4,15.2,29.9,0,07-12-2021
7644,27,22.4,82.9,6.6,29.7,0,08-12-2021
7645,30.7,24.9,80.3,12.5,29.8,0,09-12-2021
7646,39,34.2,82.6,11,29.7,0,10-12-2021
7647,43.1,39.1,87.2,22.6,29.2,0,11-12-2021
7648,39.1,29,68.4,18.2,29.7,0,12-12-2021
7649,42.6,32.9,68.9,15.6,29.9,0,13-12-2021
7650,39.2,32.5,76.5,13.8,30.2,0,14-12-2021
7651,41.8,36.6,82.3,13.5,30,0,15-12-2021
7652,50.8,40.3,68.9,17.5,29.4,0,16-12-2021
7653,38.8,25.4,59,15.9,29.9,0,17-12-2021
7654,31.7,27.4,84.6,16.9,29.8,0,18-12-2021
7655,26.3,18.2,72,8.4,30,0,19-12-2021
7656,32.5,25.6,75.5,12.7,29.9,0,20-12-2021
7657,36.4,26.2,67.5,11.3,29.6,0,21-12-2021
7658,31.1,21.1,66.3,21.2,29.5,0,22-12-2021
7659,30.3,24.6,80.4,10.3,29.7,0,23-12-2021
7660,34.8,32.2,90.2,14.9,29.6,0,24-12-2021
7661,40.9,38.7,92.5,11.9,29.3,0,25-12-2021
7662,36,26.9,69.2,12.5,29.8,0,26-12-2021
7663,30.3,27.8,90.9,24.2,29.6,0,27-12-2021
7664,35.4,29.5,80.5,10.7,29.5,0,28-12-2021
7665,36.1,33.6,91.1,12.9,29.6,0,29-12-2021
7666,36.7,31.2,80.5,7.8,29.6,0,30-12-2021
7667,39.2,37.3,93.1,10,29.6,0,31-12-2021
7668,37.5,34.1,88,13,29.5,0,01-01-2022
7669,23.5,16.5,74.6,12.3,29.6,0,02-01-2022
7670,17.2,7.3,65,8.3,30,0,03-01-2022
7671,30.2,22,72.1,13.4,29.9,0,04-01-2022
7672,36.9,30.5,77.1,18.9,29.3,0,05-01-2022
7673,22.4,14,70.1,21.6,29.5,0,06-01-2022
7674,16.4,5.5,62.6,15.7,29.9,0,07-01-2022
7675,22.6,13.6,69.6,11.2,30.1,0,08-01-2022
7676,34.2,27.2,76.9,21.3,29.7,0,09-01-2022
7677,16.6,6.5,64.5,20.9,29.9,0,10-01-2022
7678,12.5,5.2,72.9,13.2,30.1,0,11-01-2022
7679,34.6,26.5,73.4,14.3,29.7,0,12-01-2022
7680,33.1,29.1,86.5,4.7,29.7,0,13-01-2022
7681,20,5.8,54.6,11,29.9,0,14-01-2022
7682,4,-11.4,50.1,10.3,30.2,0,15-01-2022
7683,21.6,14.4,74.9,11.4,29.8,0,16-01-2022
7684,26.6,21.8,83.3,16.6,29.1,0,17-01-2022
7685,23.6,16.2,73.8,9.3,29.7,0,18-01-2022
7686,32.6,22.6,67.4,19.9,29.6,0,19-01-2022
7687,10.8,-0.7,60.2,10.6,30.1,0,20-01-2022
7688,10,1,66.9,8.2,30.3,0,21-01-2022
7689,22.1,15.8,77.5,17.4,29.9,0,22-01-2022
7690,19.3,9.8,67.3,14.5,29.6,0,23-01-2022
7691,21.8,15.7,78.4,10.2,29.5,0,24-01-2022
7692,18.6,5.8,58.3,14.3,29.8,0,25-01-2022
7693,13.4,5.4,71.2,11,30.1,0,26-01-2022
7694,24.5,17.5,76.1,20.3,29.8,0,27-01-2022
7695,13.7,-0.4,54.6,11.7,29.9,0,28-01-2022
7696,8.4,-11,41.5,9.9,29.9,0,29-01-2022
7697,18.7,6.8,59.8,9.5,29.7,0,30-01-2022
7698,25.8,15.7,65.7,7.4,29.9,0,31-01-2022
7699,33.4,23.3,66.7,9.7,29.9,0,01-02-2022
7700,35.1,30.6,83.7,8.4,29.9,0,02-02-2022
7701,21.9,15.1,75.4,12.3,30.1,0,03-02-2022
7702,14.8,6.8,70.7,10.5,30,0,04-02-2022
7703,13.6,-2.3,49.8,8.6,30.1,0,05-02-2022
7704,26.4,17.6,69.5,17.2,30.1,0,06-02-2022
7705,33.6,27,76.4,12.6,29.8,0,07-02-2022
7706,30.2,21.9,71.2,13.2,29.7,0,08-02-2022
7707,34.2,28.2,78.5,9.8,29.5,0,09-02-2022
7708,35.5,28.8,77.9,16.6,29.5,0,10-02-2022
7709,35.5,30.9,82.9,15.5,29.4,0,11-02-2022
7710,29.8,22.5,75.1,19.3,29.6,0,12-02-2022
7711,12.2,1.7,63.4,7.1,30,0,13-02-2022
7712,12,-4.2,49.1,11.7,30,0,14-02-2022
7713,22.8,9.8,59.1,11.6,30.2,0,15-02-2022
7714,38.8,30,70.6,12.7,29.8,0,16-02-2022
7715,36.8,34.3,91.3,9.3,29.5,0,17-02-2022
7716,21.9,14.5,74,18.9,29.6,0,18-02-2022
7717,25.1,17.8,73.5,28.9,29.5,0,19-02-2022
7718,28.8,18.6,65.5,19.6,29.8,0,20-02-2022
7719,36.9,29.1,73.4,15.3,29.9,0,21-02-2022
7720,36.6,35,94.2,13.1,29.5,0,22-02-2022
7721,31.5,22.7,71.3,20.4,29.8,0,23-02-2022
7722,19.5,7.7,60.5,18.6,30.2,0,24-02-2022
7723,18.5,11.2,74.6,17.2,29.9,0,25-02-2022
7724,24.9,15.9,68.4,16.9,30,0,26-02-2022
7725,30.4,20.3,66.4,21.9,29.7,0,27-02-2022
7726,20.4,6.5,55.2,11.1,30,0,28-02-2022
7727,34,25,69.5,12.6,29.6,0,01-03-2022
7728,32.4,24.4,74,13.8,29.7,0,02-03-2022
7729,21.7,7.1,54,15.5,30,0,03-03-2022
7730,27.3,12.5,55.9,14.9,30.2,0,04-03-2022
7731,33.3,25,72.8,18,30,0,05-03-2022
7732,42.3,36.7,80.6,15.4,29.5,0,06-03-2022
7733,35,31.3,87.7,15.1,29.4,0,07-03-2022
7734,31.9,20.7,64.2,13.6,29.8,0,08-03-2022
7735,35.2,26.4,70.8,7.5,29.7,0,09-03-2022
7736,34.4,22.8,63.6,9.8,29.9,0,10-03-2022
7737,30.9,27.8,88.4,11,29.6,0,11-03-2022
7738,22.1,11.7,64.4,24.1,29.5,0,12-03-2022
7739,19,8,60.5,20,29.7,0,13-03-2022
7740,34.7,28.9,79.3,8.5,29.9,0,14-03-2022
7741,34.7,32.5,92.5,10.6,29.9,0,15-03-2022
7742,34.2,33.5,97.6,9,29.9,0,16-03-2022
7743,36.5,35.4,96.5,6.1,29.6,0,17-03-2022
7744,45.2,37.9,77.2,8.3,29.7,0,18-03-2022
7745,40.8,39,94,16.2,29.4,0,19-03-2022
7746,43.5,32.1,68.9,16.6,29.6,0,20-03-2022
7747,44.5,27.5,53.3,12.9,29.9,0,21-03-2022
7748,36.9,15.1,41,11.7,30,0,22-03-2022
7749,36.6,32,84.1,33.5,29.6,0,23-03-2022
7750,41.2,38.2,89.6,13.8,29.4,0,24-03-2022
7751,40.1,35.1,82.3,13.5,29.3,0,25-03-2022
7752,38.2,33.7,83.8,14.8,29.2,0,26-03-2022
7753,25.5,17,70.6,19.1,29.5,0,27-03-2022
7754,19,4.9,54.6,16.7,29.8,0,28-03-2022
7755,27.9,11.3,51.8,12,30,0,29-03-2022
7756,33.3,24.2,70.2,21.6,29.6,0,30-03-2022
7757,46.1,39.1,77.1,17.6,29.1,0,31-03-2022
7758,36.1,29.9,79.5,16.1,29.4,0,01-04-2022
7759,35.1,25,66.6,9.8,29.8,0,02-04-2022
7760,39,27.6,64.4,13.6,29.6,0,03-04-2022
7761,38.1,30.1,73.3,7.7,29.8,0,04-04-2022
7762,41.8,35,77,20.1,29.6,0,05-04-2022
7763,45.6,40,81.8,21,29.4,0,06-04-2022
7764,43.9,42.3,94.4,8.5,29.3,0,07-04-2022
7765,42,36.6,81.9,8.2,29.3,0,08-04-2022
7766,39.9,34.6,81.8,9.9,29.4,0,09-04-2022
7767,39.8,27.9,64,15,29.6,0,10-04-2022
7768,41.9,35.7,79.2,11.8,29.6,0,11-04-2022
7769,49.3,35.4,62.3,7,29.7,0,12-04-2022
7770,48.4,42.2,80.5,14.5,29.5,0,13-04-2022
7771,47.7,42.4,84.2,15.6,29.4,0,14-04-2022
7772,47.5,35.9,64.9,19.3,29.6,0,15-04-2022
7773,39.5,26.9,61.4,11.5,29.7,0,16-04-2022
7774,37.7,24,59.4,12.5,29.9,0,17-04-2022
7775,36.4,32,85.2,17.3,29.8,0,18-04-2022
7776,39.3,33.3,78.6,20.4,29.5,0,19-04-2022
7777,42.1,30.3,63.6,13.9,30,0,20-04-2022
7778,46.6,41.6,83.3,13.6,29.8,0,21-04-2022
7779,45.2,34.8,67.3,8,30.2,0,22-04-2022
7780,44.8,36.5,73.4,25,30,0,23-04-2022
7781,48.4,39,71,23.7,29.8,0,24-04-2022
7782,50.9,47.6,88.9,8.3,29.7,0,25-04-2022
7783,45.5,39.7,81,11.8,29.8,0,26-04-2022
7784,36.3,26.6,69.6,16.2,29.9,0,27-04-2022
7785,41.5,15.4,38.8,12.6,30,0,28-04-2022
7786,44,22.6,43.7,9.2,30,0,29-04-2022
7787,48.9,22.5,36,9.8,29.9,0,30-04-2022
7788,46.7,37.3,71,21.1,29.7,0,01-05-2022
7789,46.3,45.2,95.3,6.7,29.7,0,02-05-2022
7790,49.1,47.2,93,16.2,29.7,0,03-05-2022
7791,55.5,48.5,79.8,12.8,29.7,0,04-05-2022
7792,51.7,35.3,54.1,11.7,29.9,0,05-05-2022
7793,50.7,37.9,62.7,17.5,29.7,0,06-05-2022
7794,50.4,27.8,43.2,18.3,29.7,0,07-05-2022
7795,51.1,31.3,47.2,17,29.9,0,08-05-2022
7796,54.5,26.9,39.1,17.2,30,0,09-05-2022
7797,56.2,28.5,39,18.2,30,0,10-05-2022
7798,56.6,26.2,37.8,13.5,30,0,11-05-2022
7799,22,14.7,24.2,9.5,30,0,12-05-2022
7800,50.1,31,45.7,12.4,29.9,0,13-05-2022
7801,61.4,56,83,8.1,29.7,0,14-05-2022
7802,62.4,56.9,83.7,4.6,29.5,0,15-05-2022
7803,61.3,51,69.7,12.6,29.4,0,16-05-2022
7804,56.4,40.3,55.6,19.1,29.6,0,17-05-2022
7805,50.7,39.3,65.5,10.3,29.7,0,18-05-2022
7806,52,45.9,82.4,8.3,29.4,0,19-05-2022
7807,58.2,31.4,54.2,14.8,29.4,0,20-05-2022
7808,38.3,5.8,8.9,11.2,29.6,0,21-05-2022
7809,54.3,20.9,34.2,12.3,29.8,0,22-05-2022
7810,50.5,17.1,28.4,7.4,30,0,23-05-2022
7811,54.4,17.2,29.3,12.6,30,0,24-05-2022
7812,55.2,13.5,20.7,20.4,29.9,0,25-05-2022
7813,29,9.8,15.6,9.8,29.6,0,26-05-2022
7814,30.5,4.9,8.4,6.7,29.5,0,27-05-2022
7815,46.1,10.7,17.1,10.1,29.5,0,28-05-2022
7816,40.1,0,0,8,29.7,0,29-05-2022
7817,45.8,0,0,7.2,29.7,0,30-05-2022
7818,52.8,25.8,27.7,7,29.7,0,31-05-2022
7819,64.7,59.6,84.1,11.3,29.6,0,01-06-2022
7820,61.2,45.5,57.8,10.3,29.5,0,02-06-2022
7821,58.8,47.7,64.8,9.4,29.6,0,03-06-2022
7822,61.9,36.2,40.8,15,29.7,0,04-06-2022
7823,59.1,44.8,60.7,8,29.7,0,05-06-2022
7824,59.1,52.9,80.7,14.8,29.6,0,06-06-2022
7825,61.6,59.6,94,9.6,29.4,0,07-06-2022
7826,60.7,53.1,76.6,8.2,29.6,0,08-06-2022
7827,61.7,53.8,76.7,10.7,29.5,0,09-06-2022
7828,64,47.3,56.8,14,29.6,0,10-06-2022
7829,62.7,53.4,72,9.7,29.6,0,11-06-2022
7830,63.7,58.9,85.1,5.8,29.5,0,12-06-2022
7831,62.3,52.5,71.1,5.7,29.7,0,13-06-2022
7832,67.3,53,60.3,7.9,29.7,0,14-06-2022
7833,66.8,56.5,69.8,16.6,29.7,0,15-06-2022
7834,73.6,63,71.8,10.2,29.5,0,16-06-2022
7835,73.4,52.6,49.3,22.1,29.5,0,17-06-2022
7836,60.6,37.8,44.1,19.9,29.7,0,18-06-2022
7837,62.8,33.2,36.5,12.9,29.9,0,19-06-2022
7838,60.4,47.8,65.5,7.4,29.9,0,20-06-2022
7839,66.2,59.9,80.8,8.4,29.7,0,21-06-2022
7840,74.5,61.8,68.4,8.6,29.6,0,22-06-2022
7841,70.4,54.5,58.7,11,29.6,0,23-06-2022
7842,69.1,50.7,53.2,7.8,29.7,0,24-06-2022
7843,69.7,58.7,68.9,8.3,29.8,0,25-06-2022
7844,70.9,63.8,78.6,8.8,29.6,0,26-06-2022
7845,66.6,49.7,54.9,16.4,29.7,0,27-06-2022
7846,61.1,49.8,67,11.3,29.9,0,28-06-2022
7847,61.3,54.9,79.4,5.3,29.9,0,29-06-2022
7848,62.3,56.6,81.8,7.5,29.9,0,30-06-2022
7849,68.9,62.1,79.2,6.1,29.6,0,01-07-2022
7850,72.2,51.8,50.5,12.6,29.6,0,02-07-2022
7851,66.7,49.7,54.5,8.5,29.8,0,03-07-2022
7852,67.6,53.1,60.7,6.8,29.9,0,04-07-2022
7853,62.9,58,82.7,9.8,29.6,0,05-07-2022
7854,12.8,11.2,13.7,7.6,29.7,0,06-07-2022
7855,26.5,20.1,23.5,5.5,29.7,0,07-07-2022
7856,28.3,17.5,17.5,7.1,29.8,0,08-07-2022
7857,36.6,25.9,28.2,10.6,29.9,0,09-07-2022
7858,58,43.7,47.7,5.3,29.8,0,10-07-2022
7859,70.9,62.1,74.7,12.7,29.5,0,11-07-2022
7860,66.8,57.4,64.4,15.1,29.4,0,12-07-2022
7861,51.7,40.4,45.7,8.1,29.6,0,13-07-2022
7862,47.5,36.2,39.7,6.6,29.8,0,14-07-2022
7863,69.8,56.3,63.1,7.1,29.9,0,15-07-2022
7864,72.5,62.3,71.6,7.7,29.8,0,16-07-2022
7865,72.9,63.5,73.6,10.7,29.7,0,17-07-2022
7866,65.3,62.2,85,11.3,29.5,0,18-07-2022
7867,20.8,17.7,16.7,10.5,29.5,0,19-07-2022
7868,0,0,0,11.2,29.4,0,20-07-2022
7869,38.8,28.9,24,15.4,29.3,0,21-07-2022
7870,76.6,61.9,62.5,7.3,29.5,0,22-07-2022
7871,72.3,65.6,80,11,29.6,0,23-07-2022
7872,69.4,66.3,90.1,9.9,29.5,0,24-07-2022
7873,70.3,56.7,63.9,16.3,29.6,0,25-07-2022
7874,64.9,56,73.7,7.6,29.7,0,26-07-2022
7875,68.8,62.8,81.3,6.2,29.6,0,27-07-2022
7876,68.2,64.5,90.4,7.5,29.5,0,28-07-2022
7877,69.4,56,64.4,11.6,29.6,0,29-07-2022
7878,69,57.4,67.5,11.2,29.8,0,30-07-2022
7879,70.5,61.1,73.2,6.2,29.8,0,31-07-2022
7880,69.3,64.5,84.9,7.7,29.5,0,01-08-2022
7881,71.1,61.9,74.5,10.6,29.6,0,02-08-2022
7882,69.9,60.6,73,7,29.6,0,03-08-2022
7883,72.8,70,90.9,6.9,29.7,0,04-08-2022
7884,74.1,65.2,74.7,5.3,29.8,0,05-08-2022
7885,76.1,70.6,83.1,7.4,29.8,0,06-08-2022
7886,76.7,72.8,88,10.1,29.8,0,07-08-2022
7887,74.4,71.8,90.4,11.8,29.6,0,08-08-2022
7888,68.8,59.3,72.1,13.8,29.7,0,09-08-2022
7889,69.8,61.2,75.3,6.2,29.8,0,10-08-2022
7890,72.1,54.6,56.2,13.6,29.7,0,11-08-2022
7891,70.2,46.6,46.4,8.4,29.9,0,12-08-2022
7892,67.5,49.8,54.1,8,29.9,0,13-08-2022
7893,70.4,58.3,65.8,13,29.8,0,14-08-2022
7894,73.4,53.8,50.4,12,29.7,0,15-08-2022
7895,72.8,57.8,59.7,8.3,29.8,0,16-08-2022
7896,73.7,60.9,65,6.5,29.8,0,17-08-2022
7897,74.6,62.2,66.4,8.1,29.7,0,18-08-2022
7898,74.3,64.2,70.7,7.2,29.7,0,19-08-2022
7899,73.9,68,82.9,5,29.8,0,20-08-2022
7900,72.7,66.9,82.1,8.9,29.7,0,21-08-2022
7901,71.2,67.5,88.6,5.5,29.6,0,22-08-2022
7902,74.4,61.8,68.8,9.5,29.6,0,23-08-2022
7903,74,63,68.8,8.4,29.7,0,24-08-2022
7904,71.4,64.6,79.2,11.8,29.8,0,25-08-2022
7905,73.1,63.7,73.7,13.3,29.6,0,26-08-2022
7906,66.5,52.7,61.5,9.1,29.8,0,27-08-2022
7907,72.2,63.8,75,10.9,29.8,0,28-08-2022
7908,76.8,71.4,84,9.7,29.6,0,29-08-2022
7909,73.2,68,83.4,13.8,29.5,0,30-08-2022
7910,71.6,56.6,60.6,17.7,29.5,0,31-08-2022
7911,64.2,50.7,62.2,8.5,29.7,0,01-09-2022
7912,71.2,63,76.3,7.3,29.9,0,02-09-2022
7913,76.2,68.3,77.2,7.9,29.8,0,03-09-2022
7914,64.2,60.4,88.7,14.4,29.9,0,04-09-2022
7915,64.7,57.4,78.1,16.1,29.8,0,05-09-2022
7916,66.3,57.6,73.4,11.2,29.8,0,06-09-2022
7917,67.9,61.3,80,6.6,29.8,0,07-09-2022
7918,69.1,60.5,74.4,6,29.7,0,08-09-2022
7919,70.5,64.3,81.2,7.6,29.8,0,09-09-2022
7920,72.9,66.1,80.1,8.9,29.9,0,10-09-2022
7921,71,64.9,82.4,8.2,29.8,0,11-09-2022
7922,69.4,67.3,93.8,12.7,29.5,0,12-09-2022
7923,65.3,54.7,68.6,9.7,29.5,0,13-09-2022
7924,66.8,54.7,66.4,12.7,29.7,0,14-09-2022
7925,59.1,44.8,59.8,9.5,30,0,15-09-2022
7926,64.7,57.3,77,15.7,29.9,0,16-09-2022
7927,66.7,62.1,85.3,11.6,29.9,0,17-09-2022
7928,71,66.5,86.3,8.6,29.7,0,18-09-2022
7929,72,64.1,77.8,11.8,29.5,0,19-09-2022
7930,68.7,58.8,73.1,10.4,29.7,0,20-09-2022
7931,68.5,63.7,85.8,9.7,29.5,0,21-09-2022
7932,59.5,44.4,57.9,19,29.5,0,22-09-2022
7933,52.9,34,49.3,11.7,29.9,0,23-09-2022
7934,56.5,44.8,65.2,6.5,29.7,0,24-09-2022
7935,59.8,56.9,90.9,6.9,29.3,0,25-09-2022
7936,57.1,51.4,80.6,16.8,29.3,0,26-09-2022
7937,55.1,51.6,87.7,9.1,29.5,0,27-09-2022
7938,54.6,47.5,77.5,11.7,29.9,0,28-09-2022
7939,52.2,42.1,69,7.3,30.2,0,29-09-2022
7940,51.7,45.7,80.7,3.8,30.1,0,30-09-2022
7941,57,45.5,66.5,8.3,29.9,0,01-10-2022
7942,52.9,36.3,54,15.4,30,0,02-10-2022
7943,50.5,35.1,56.5,8.4,30.1,0,03-10-2022
7944,53,42,67.2,5.5,29.9,0,04-10-2022
7945,57.3,47.1,69.9,4.4,29.8,0,05-10-2022
7946,59.7,54.3,82.7,6.8,29.7,0,06-10-2022
7947,52.9,43.9,71.5,16.6,29.7,0,07-10-2022
7948,46.6,34.9,64.8,14.3,29.9,0,08-10-2022
7949,53.9,40.6,61,12.7,29.8,0,09-10-2022
7950,53,40.8,63.4,7.1,29.9,0,10-10-2022
7951,53.8,45.5,73.3,9.3,29.9,0,11-10-2022
7952,60.7,53.3,76.7,5.7,29.6,0,12-10-2022
7953,56.5,52.9,88.5,11.4,29.3,0,13-10-2022
7954,50.5,40.4,68.9,11.6,29.6,0,14-10-2022
7955,52.4,40.5,64.6,16.3,29.5,0,15-10-2022
7956,50.2,39.9,69.2,7.4,29.6,0,16-10-2022
7957,46.7,40.8,80.2,12.7,29.3,0,17-10-2022
7958,42.8,37.8,83.6,11.4,29.3,0,18-10-2022
7959,42.3,37.7,84.7,11.7,29.4,0,19-10-2022
7960,41.6,35,77.6,14.2,29.5,0,20-10-2022
7961,46,38.4,75.5,6.3,29.6,0,21-10-2022
7962,53.4,42.2,66.3,7.8,29.8,0,22-10-2022
7963,53,44,70.8,13.3,29.9,0,23-10-2022
7964,53.1,46.1,77.7,10.8,29.9,0,24-10-2022
7965,54.1,51.8,91.9,13.5,29.7,0,25-10-2022
7966,52.7,50.4,92.7,11.1,29.4,0,26-10-2022
7967,45.6,34.3,65.6,10.6,30,0,27-10-2022
7968,45.2,36.3,72,13.7,30.2,0,28-10-2022
7969,44.6,41.8,90.3,4,30.1,0,29-10-2022
7970,45.1,43.5,93.6,5.5,29.9,0,30-10-2022
7971,50,48.2,94.3,9,29.6,0,31-10-2022
7972,53,51.8,96.2,5.7,29.7,0,01-11-2022
7973,46.5,45.4,96,5.5,30,0,02-11-2022
7974,47,46.9,99.8,4.5,30,0,03-11-2022
7975,51.6,49.3,92.3,9.2,29.9,0,04-11-2022
7976,60.6,52.7,76,6.9,29.6,0,05-11-2022
7977,56.4,48.6,75.9,10.1,29.7,0,06-11-2022
7978,51.3,34.6,55.6,17.1,30,0,07-11-2022
7979,43.4,32,65,9.4,30.4,0,08-11-2022
7980,45.4,34.4,65.5,12.1,30.2,0,09-11-2022
7981,53.8,44.7,71.8,6.8,29.8,0,10-11-2022
7982,54.5,52.4,93.4,11,29.4,0,11-11-2022
7983,45.6,38.8,77.3,15.8,29.5,0,12-11-2022
7984,37.3,28.1,70,12.6,29.7,0,13-11-2022
7985,36,20.6,54.9,10.6,30.1,0,14-11-2022
7986,35,29.9,82.8,18.3,30,0,15-11-2022
7987,33.1,30,89.8,9.9,29.7,0,16-11-2022
7988,33.4,26.9,78.4,15.3,29.6,0,17-11-2022
7989,33.4,23.1,66.4,19.3,29.7,0,18-11-2022
7990,30.8,22.8,72.2,21.9,29.7,0,19-11-2022
7991,26,17.6,71.9,24.2,29.8,0,20-11-2022
7992,36.2,23.4,60.6,21.5,29.8,0,21-11-2022
7993,38,28.3,67.6,10.5,29.9,0,22-11-2022
7994,38.7,32.9,80,9,29.9,0,23-11-2022
7995,37.2,36.7,97.6,8.3,29.9,0,24-11-2022
7996,42.9,36.4,79,16.7,29.6,0,25-11-2022
7997,41.5,35.1,78.2,13,29.7,0,26-11-2022
7998,41.6,37.3,85.2,13.4,29.2,0,27-11-2022
